SAMN46987995	GCF_048285795.1	RAL_AA0987AA
SAMN46987996	GCF_048285365.1	RAL_AA0997AA
SAMN46987997	GCF_048285385.1	RAL_AA0986AA
SAMN46987998	GCF_048285775.1	RAL_AA0985AA
SAMN46987999	GCF_048284565.1	RAL_AA0984AA
SAMN46988000	GCF_048285195.1	RAL_AA0983AA
SAMN46988001	GCF_048285315.1	RAL_AA0982AA
SAMN46988002	GCF_048285475.1	RAL_AA1029AA
SAMN46988003	GCF_048286355.1	RAL_AA1028AA
SAMN46988004	GCF_048285505.1	RAL_AA1027AA
SAMN46988005	GCF_048285235.1	RAL_AA1026AA
SAMN46988006	GCF_048285495.1	
SAMN46988007	GCF_048284555.1	RAL_AA1024AA
SAMN46988008	GCF_048284535.1	RAL_AA1023AA
SAMN46988009	GCF_048285265.1	RAL_AA1022AA
SAMN46988010	GCF_048284545.1	RAL_AA1021AA
SAMN46988011	GCF_048286335.1	RAL_AA1020AA
SAMN46988012	GCF_048285285.1	RAL_AA1018AA
SAMN46988013	GCF_048284485.1	RAL_AA1017AA
SAMN46988014	GCF_048285185.1	RAL_AA1016AA
SAMN46988015	GCF_048285845.1	RAL_AA1004AA
SAMN46988016	GCF_048285155.1	RAL_AA1001AA
SAMN46988017	GCF_048285815.1	RAL_AA1008AA
SAMN46988018	GCF_048285485.1	RAL_AA1003AA
SAMN46988019	GCF_048285395.1	RAL_AA0989AA
SAMN46988020	GCF_048285375.1	RAL_AA0988AA
SAMN46988021	GCF_048285255.1	RAL_AA1031AA
SAMN46988022	GCF_048285355.1	RAL_AA1002AA
SAMN47071776	GCF_049726525.1	
SAMN47071777	GCF_049726545.1	
SAMN47071778	GCF_049726445.1	
SAMN47071779	GCF_049726405.1	
SAMN47071780	GCF_049726425.1	
SAMN47071781	GCF_049726345.1	
SAMN47071782	GCF_049726275.1	
SAMN47621265	GCF_049803935.1	RAL_AA1060AA
SAMN47621266	GCF_049803945.1	
SAMN47621267	GCF_049803955.1	RAL_AA1058AA
SAMN47852649	GCF_051068995.1	RAL_AA1318AA
SAMN47852650	GCF_051068955.1	RAL_AA1317AA
SAMN47852651	GCF_051068935.1	RAL_AA1316AA
SAMN47852652	GCF_051068915.1	RAL_AA1315AA
SAMN47852653	GCF_051068895.1	RAL_AA1314AA
SAMN47852654	GCF_051068855.1	RAL_AA1313AA
SAMN47852655	GCF_051068875.1	RAL_AA1312AA
SAMN47852656	GCF_051068835.1	RAL_AA1311AA
SAMN47852657	GCF_051068815.1	RAL_AA1310AA
SAMN47852658	GCF_051068795.1	RAL_AA1309AA
SAMN47852659	GCF_051068735.1	RAL_AA1308AA
SAMN47852660	GCF_051068755.1	RAL_AA1307AA
SAMN47852661	GCF_051068775.1	RAL_AA1306AA
SAMN47852662	GCF_051068715.1	RAL_AA1305AA
SAMN47852663	GCF_051068675.1	RAL_AA1304AA
SAMN47852664	GCF_051068695.1	RAL_AA1303AA
SAMN47852665	GCF_051068655.1	RAL_AA1302AA
SAMN47852666	GCF_051068635.1	RAL_AA1301AA
SAMN47852667	GCF_051068535.1	RAL_AA1300AA
SAMN47852668	GCF_051068615.1	RAL_AA1299AA
SAMN47852669	GCF_051068595.1	RAL_AA1298AA
SAMN47852670	GCF_051068575.1	RAL_AA1297AA
SAMN47852671	GCF_051068555.1	RAL_AA1296AA
SAMN47857644	GCF_049985315.1	
SAMN47865868	GCF_059933145.1	
SAMN47993902	GCF_049860735.1	
SAMN47993903	GCF_049860725.1	
SAMN48075520	GCF_049944985.1	
SAMN48085504	GCF_050516455.1	
SAMN48085505	GCF_050633965.1	
SAMN48085506	GCF_050633945.1	
SAMN48085507	GCF_050633925.1	
SAMN48085508	GCF_050516445.1	
SAMN48085509	GCF_050516435.1	
SAMN48085510	GCF_050516425.1	
SAMN48085511	GCF_050516415.1	
SAMN48085512	GCF_050516405.1	
SAMN48085513	GCF_050516395.1	
SAMN48085514	GCF_051136945.1	
SAMN48144311	GCF_050109335.1	
SAMN48144312	GCF_050109315.1	
SAMN48144313	GCF_050109295.1	
SAMN48144314	GCF_050109275.1	
SAMN48144315	GCF_050109255.1	
SAMN48144316	GCF_050378935.1	
SAMN48144317	GCF_050109235.1	
SAMN48144318	GCF_050109215.1	
SAMN48144319	GCF_050109195.1	
SAMN48144320	GCF_050109175.1	
SAMN48144321	GCF_050471325.1	
SAMN48144322	GCF_050378915.1	
SAMN48144323	GCF_050109155.1	
SAMN48144324	GCF_050109135.1	
SAMN48144325	GCF_050109115.1	
SAMN48144326	GCF_050109095.1	
SAMN48144327	GCF_050109075.1	
SAMN48144328	GCF_050109055.1	
SAMN48144329	GCF_050109035.1	
SAMN48144330	GCF_050109015.1	
SAMN48144331	GCF_050108995.1	
SAMN48144332	GCF_050471305.1	
SAMN48144333	GCF_050108975.1	
SAMN48144334	GCF_050108955.1	
SAMN48144335	GCF_050108935.1	
SAMN48144336	GCF_050108915.1	
SAMN48144337	GCF_050108895.1	
SAMN48144338	GCF_050378895.1	
SAMN48144339	GCF_050108875.1	
SAMN48144340	GCF_050108855.1	
SAMN48144341	GCF_050108835.1	
SAMN48144342	GCF_050108815.1	
SAMN48144343	GCF_050108795.1	
SAMN48144344	GCF_050378875.1	
SAMN48144345	GCF_050108775.1	
SAMN48144346	GCF_050108755.1	
SAMN48144347	GCF_050108735.1	
SAMN48144348	GCF_050108695.1	
SAMN48144349	GCF_050108715.1	
SAMN48144350	GCF_050108675.1	
SAMN48144351	GCF_050108655.1	
SAMN48144352	GCF_050108635.1	
SAMN48144353	GCF_050108615.1	
SAMN48144354	GCF_050108595.1	
SAMN48144355	GCF_050378855.1	
SAMN48144356	GCF_050108575.1	
SAMN48144357	GCF_050108555.1	
SAMN48144358	GCF_050108535.1	
SAMN48144359	GCF_050108515.1	
SAMN48144360	GCF_050108495.1	
SAMN48144361	GCF_050108475.1	
SAMN48144362	GCF_050108455.1	
SAMN48144363	GCF_050108415.1	
SAMN48144364	GCF_050108435.1	
SAMN48144365	GCF_050108395.1	
SAMN48144366	GCF_050108375.1	
SAMN48144367	GCF_050108355.1	
SAMN48144368	GCF_050108335.1	
SAMN48144369	GCF_050108315.1	
SAMN48144370	GCF_050108295.1	
SAMN48144371	GCF_050106975.1	
SAMN48144372	GCF_050108275.1	
SAMN48144373	GCF_050108255.1	
SAMN48144374	GCF_050108215.1	
SAMN48144375	GCF_050106955.1	
SAMN48144376	GCF_050106935.1	
SAMN48144377	GCF_050106915.1	
SAMN48144378	GCF_050108235.1	
SAMN48144379	GCF_050106895.1	
SAMN48144380	GCF_050106875.1	
SAMN48144381	GCF_050106855.1	
SAMN48144382	GCF_050378835.1	
SAMN48144383	GCF_050106835.1	
SAMN48144384	GCF_050106815.1	
SAMN48144385	GCF_050106795.1	
SAMN48144386	GCF_050378815.1	
SAMN48144387	GCF_050106775.1	
SAMN48144388	GCF_050378795.1	
SAMN48144389	GCF_050106755.1	
SAMN48144390	GCF_050106735.1	
SAMN48144445	GCF_050109875.1	
SAMN48144446	GCF_050109855.1	
SAMN48144447	GCF_050378995.1	
SAMN48144448	GCF_050109835.1	
SAMN48144449	GCF_050109815.1	
SAMN48144450	GCF_050109795.1	
SAMN48144451	GCF_050109775.1	
SAMN48144452	GCF_050109755.1	
SAMN48144453	GCF_050109735.1	
SAMN48144454	GCF_050109715.1	
SAMN48144455	GCF_050109695.1	
SAMN48144456	GCF_050109675.1	
SAMN48144457	GCF_050378975.1	
SAMN48144458	GCF_050109655.1	
SAMN48144459	GCF_050109635.1	
SAMN48144460	GCF_050109615.1	
SAMN48144461	GCF_050109595.1	
SAMN48144462	GCF_050109575.1	
SAMN48144463	GCF_050109555.1	
SAMN48144464	GCF_050109535.1	
SAMN48144465	GCF_050109515.1	
SAMN48144466	GCF_050378955.1	
SAMN48144467	GCF_050109495.1	
SAMN48144468	GCF_050109475.1	
SAMN48144469	GCF_050109455.1	
SAMN48144470	GCF_050109435.1	
SAMN48144471	GCF_050109415.1	
SAMN48144472	GCF_050109395.1	
SAMN48144473	GCF_050109375.1	
SAMN48144474	GCF_050109355.1	
SAMN48191345	GCF_050113975.1	
SAMN48210614	GCF_050171515.1	
SAMN48210615	GCF_050171465.1	
SAMN48210616	GCF_050171415.1	
SAMN48881384	GCF_051217005.1	
SAMN48955999	GCF_057320865.1	
SAMN48977310	GCF_057320845.1	RAL_AA1767AA
SAMN48995533	GCF_057320885.1	
SAMN49812370	GCF_051305165.1	RAL_AA1763AA
SAMN50030529	GCF_051933255.1	
SAMN50030530	GCF_051933855.1	
SAMN50180639	GCF_054968885.1	
SAMN51286211	GCF_055523335.1	
SAMN51336171	GCF_052747835.1	RAL_AA1765AA
SAMN51433432	GCF_052828505.1	
SAMN52376887	GCF_053878305.1	
SAMN54739139	GCF_057808465.1	
SAMN54805814	GCF_054881635.1	
SAMN54805815	GCF_054882405.1	
SAMN54805816	GCF_054882395.1	
SAMN54805817	GCF_054882375.1	
SAMN54994970		RAL_AA1837AA
SAMN54994971		RAL_AA1836AA
SAMN54994972		RAL_AA1825AA
SAMN54994973		RAL_AA1814AA
SAMN54994974		RAL_AA1810AA
SAMN54994975		RAL_AA1809AA
SAMN54994976		RAL_AA1808AA
SAMN54994977		RAL_AA1807AA
SAMN54994978		RAL_AA1806AA
SAMN54994979		RAL_AA1805AA
SAMN54994980		RAL_AA1835AA
SAMN54994981		RAL_AA1834AA
SAMN54994982		RAL_AA1833AA
SAMN54994983		RAL_AA1832AA
SAMN54994984		RAL_AA1831AA
SAMN54994985		RAL_AA1830AA
SAMN54994986		RAL_AA1829AA
SAMN54994987		RAL_AA1828AA
SAMN54994988		RAL_AA1827AA
SAMN54994989		RAL_AA1826AA
SAMN54994990		RAL_AA1824AA
SAMN54994991		RAL_AA1823AA
SAMN54994992		RAL_AA1822AA
SAMN54994993		RAL_AA1821AA
SAMN54994994		RAL_AA1820AA
SAMN54994995		RAL_AA1819AA
SAMN54994996		RAL_AA1818AA
SAMN54994997		RAL_AA1817AA
SAMN54994998		RAL_AA1816AA
SAMN54994999		RAL_AA1815AA
SAMN54995000		RAL_AA1813AA
SAMN54995001		RAL_AA1812AA
SAMN54995002		RAL_AA1811AA
SAMN56344637	GCA_059736765.1	
SAMN56505471		RAL_AA1860AA
SAMN56505473		RAL_AA1858AA
SAMN56505474		RAL_AA1857AA
SAMN56533517	GCF_056316165.1	
SAMN57364248	GCF_056897615.1	RAL_AA1878AA
SAMN57364249	GCF_056897475.1	RAL_AA1877AA
SAMN57364250	GCF_056897635.1	RAL_AA1876AA
SAMN57364251	GCF_056897595.1	RAL_AA1875AA
SAMN57364252	GCF_056897675.1	RAL_AA1874AA
SAMN57364344	GCF_056897435.1	RAL_AA1873AA
SAMN61027274	GCF_058934505.1	RAL_AA2016AA
SAMN61028615	GCF_058934665.1	
SAMN61028616	GCF_058934555.1	RAL_AA2014AA
SAMN61028617	GCF_058934535.1	RAL_AA2013AA
SAMN61800722	GCF_059878675.1	
SAMN61800723	GCF_059878715.1	
SAMN61800724	GCF_059878735.1	
SAMN61800726	GCF_059878755.1	
SAMN61800728	GCF_059878775.1	
SAMN61800730	GCF_059878795.1	
SAMN61842872		RAL_AA2011AA
SAMN61842874		RAL_AA2000AA
SAMN61842875		RAL_AA1999AA
SAMN61842876		RAL_AA1998AA
SAMN61842877		RAL_AA1997AA
SAMN61842878		RAL_AA1996AA
SAMN61842879		RAL_AA1995AA
SAMN61842880		RAL_AA1994AA
SAMN61842881		RAL_AA2010AA
SAMN61842882		RAL_AA2009AA
SAMN61842883		RAL_AA2008AA
SAMN61842884		RAL_AA2007AA
SAMN61842885		RAL_AA2006AA
SAMN61842886		RAL_AA2005AA
SAMN61842887		RAL_AA2004AA
SAMN61842888		RAL_AA2003AA
SAMN61842889		RAL_AA2002AA
